,Hit.Name,Gene,E.Value,Score,Genome,KO
1179,1585_TARA_SAMN05326650_METAG_MED00137,K03782hits_moreStringent.align,0,1058.2,Alteromonas_mediterranea_SAMN05326650,K03782
1180,3293_2684623042,K03782hits_moreStringent.align,0,1055.2,Alteromonas_stellipolaris_LMG21856,K03782
1181,3200_2521172706,K03782hits_moreStringent.align,0,1034.5,Alteromonas_macleodii_Balearic_Sea_AD45,K03782
1182,3447_2561511205,K03782hits_moreStringent.align,3.8e-293,980.4,Alteromonas_macleodii__English_Channel_615_,K03782
1183,2954_TARA_SAMEA2622429_METAG_LGIPLECH,K03782hits_moreStringent.align,4.5e-289,966.9,Alteromonas_sp_SAMEA2622429,K03782
1184,1474_MALA_SAMN05421901_METAG_KALOONEP,K03782hits_moreStringent.align,1.3e-282,945.5,Alteromonas_macleodii_SAMN05421901,K03782
1185,1294_MALA_SAMN05422104_METAG_PHLAGPEP,K03782hits_moreStringent.align,1.4e-282,945.4,Alteromonas_macleodii_SAMN05422104,K03782
1186,828_2651870155,K03782hits_moreStringent.align,5.9e-280,936.8,Alteromonas_macleodii_REDSEA_S15_B11,K03782
1187,1832_MALA_SAMN05422153_METAG_NIGOHOLK,K03782hits_moreStringent.align,1.5e-261,876,Alteromonas_macleodii_SAMN05422153,K03782
1188,125_MALA_SAMN05422110_METAG_AHCIDJHN,K03782hits_moreStringent.align,1.6e-251,842.7,Alteromonas_macleodii_SAMN05422110,K03782
1189,917_MALA_SAMN05421699_METAG_LKMOJPCD,K03782hits_moreStringent.align,6.2e-246,824.3,Alteromonas_macleodii_SAMN05421699,K03782
1190,2456_TARA_SAMEA2620097_METAG_LMDFIENN,K03782hits_moreStringent.align,3.9e-231,775.3,Alteromonas_macleodii_SAMEA2620097,K03782
1191,3801_2651870151,K03782hits_moreStringent.align,2.8e-223,749.4,Alteromonas_macleodii_REDSEA_S09_B2,K03782
1192,2983_MALA_SAMN05421660_METAG_DPEMGBDK,K03782hits_moreStringent.align,6.2e-223,748.2,DPEMGBDK,K03782
1193,1182_TARA_SAMEA2619952_METAG_EMJBGBGK,K03782hits_moreStringent.align,2e-218,733.3,Alteromonas_macleodii_SAMEA2619952,K03782
1194,982_TARA_SAMEA2620097_METAG_LMDFIENN,K03782hits_moreStringent.align,3.2e-217,729.4,Alteromonas_macleodii_SAMEA2620097,K03782
1195,1536_MALA_SAMN05422121_METAG_OGAMKLHO,K03782hits_moreStringent.align,1.9e-212,713.5,Alteromonas_australica_SAMN05422121,K03782
1196,2335_TARA_SAMEA2622429_METAG_LGIPLECH,K03782hits_moreStringent.align,9.7e-201,674.8,Alteromonas_sp_SAMEA2622429,K03782
1197,2395_TARA_SAMEA2622737_METAG_KJIKBCNM,K03782hits_moreStringent.align,3.1e-200,673.1,Alteromonas_sp_SAMEA2622737,K03782
1198,635_2651870153,K03782hits_moreStringent.align,1.7e-199,670.7,Alteromonas_macleodii_REDSEA_S12_B5,K03782
1199,1679_TARA_SAMEA2622677_METAG_JBANDMDG,K03782hits_moreStringent.align,2e-199,670.5,Alteromonas_sp_SAMEA2622677,K03782
1200,1679_TARA_SAMEA2622694_METAG_CMKJNKIK,K03782hits_moreStringent.align,2e-199,670.5,Alteromonas_sp_SAMEA2622694,K03782
1201,1722_TARA_SAMEA2622716_METAG_LLMPBKJB,K03782hits_moreStringent.align,2e-199,670.5,Alteromonas_sp_SAMEA2622716,K03782
1202,1900_TARA_SAMEA2622658_METAG_OHKNJPFH,K03782hits_moreStringent.align,2e-199,670.5,Alteromonas_sp_SAMEA2622658,K03782
1203,2410_TARA_SAMEA2622843_METAG_DPGBJJPG,K03782hits_moreStringent.align,2e-199,670.5,Alteromonas_sp_SAMEA2622843,K03782
1204,2610_TARA_SAMEA2622652_METAG_NHABKKKL,K03782hits_moreStringent.align,2e-199,670.5,Alteromonas_sp_SAMEA2622652,K03782
1205,3476_TARA_SAMEA2622676_METAG_BIMHMBHP,K03782hits_moreStringent.align,2e-199,670.5,Alteromonas_sp_SAMEA2622676,K03782
1206,3727_TARA_SAMEA2622097_METAG_HBPMPIGL,K03782hits_moreStringent.align,2e-199,670.5,Alteromonas_sp_SAMEA2622097,K03782
1207,1630_TARA_SAMEA2622765_METAG_KBIKNAHF,K03782hits_moreStringent.align,2.4e-199,670.2,Alteromonas_sp_SAMEA2622765,K03782
1208,2406_TARA_SAMEA2622690_METAG_ILHJBOEO,K03782hits_moreStringent.align,2.4e-199,670.2,Alteromonas_sp_SAMEA2622690,K03782
1209,2676_TARA_SAMEA2622376_METAG_LCDBHBPD,K03782hits_moreStringent.align,2.4e-199,670.2,Alteromonas_sp_SAMEA2622376,K03782
1210,1568_MALA_SAMN05422130_METAG_LKGLPHMF,K03782hits_moreStringent.align,6.5e-195,655.6,Alteromonas_macleodii_SAMN05422130,K03782
1211,1511_TARA_SAMEA2621839_METAG_MGLIPNEN,K03782hits_moreStringent.align,1.2e-186,628.3,Alteromonas_sp_SAMEA2621839,K03782
1212,3034_TARA_SAMEA2621779_METAG_BKOBJOML,K03782hits_moreStringent.align,1.2e-186,628.3,Alteromonas_sp_SAMEA2621779_BKOBJOML,K03782
1213,2236_TARA_SAMEA2621216_METAG_KOELIADL,K03782hits_moreStringent.align,5.9e-180,606.1,Alteromonas_sp_SAMEA2621216,K03782
1214,1762_MALA_SAMN05422153_METAG_NIGOHOLK,K03782hits_moreStringent.align,1.9e-179,604.5,Alteromonas_macleodii_SAMN05422153,K03782
1215,803_MALA_SAMN05422152_METAG_HBNHKFJL,K03782hits_moreStringent.align,7.6e-168,566.1,Alteromonas_macleodii_SAMN05422152,K03782
1216,1292_MALA_SAMN05422152_METAG_HBNHKFJL,K03782hits_moreStringent.align,1e-163,552.4,Alteromonas_macleodii_SAMN05422152,K03782
1217,3241_TARA_SAMEA2621779_METAG_DHJPEKIP,K03782hits_moreStringent.align,1.7e-155,525.3,Alteromonas_sp_SAMEA2621779,K03782
1218,3800_2651870151,K03782hits_moreStringent.align,9.9e-154,519.4,Alteromonas_macleodii_REDSEA_S09_B2,K03782
1219,634_2651870153,K03782hits_moreStringent.align,1.4e-148,502.4,Alteromonas_macleodii_REDSEA_S12_B5,K03782
1220,836_MALA_SAMN05421699_METAG_LKMOJPCD,K03782hits_moreStringent.align,1.1e-140,476.3,Alteromonas_macleodii_SAMN05421699,K03782
1221,3201_2521172706,K03782hits_moreStringent.align,2.8e-130,441.9,Alteromonas_macleodii_Balearic_Sea_AD45,K03782
1222,1215_2899569661,K03782hits_moreStringent.align,1.5e-122,416.3,Alteromonas_sp_KUL150,K03782
1223,1680_TARA_SAMEA2623295_METAG_KGDGGJKN,K03782hits_moreStringent.align,9.9e-119,403.7,Alteromonas_macleodii_SAMEA2623295,K03782
1224,410_MALA_SAMN05422110_METAG_AHCIDJHN,K03782hits_moreStringent.align,4.4e-115,391.6,Alteromonas_macleodii_SAMN05422110,K03782
1225,2641_TARA_SAMEA2622429_METAG_LGIPLECH,K03782hits_moreStringent.align,5.3e-113,384.7,Alteromonas_sp_SAMEA2622429,K03782
1226,1552_TARA_SAMEA2622656_METAG_ONBBOINN,K03782hits_moreStringent.align,2.5e-107,366,Alteromonas_australica_SAMEA2622656,K03782
1227,2010_2651870152,K03782hits_moreStringent.align,2e-106,363,Alteromonas_macleodii_REDSEA_S10_B9,K03782
1228,1157_TARA_SAMEA2622837_METAG_AJLMAJKC,K03782hits_moreStringent.align,7.8e-106,361,Alteromonas_macleodii_SAMEA2622837,K03782
1229,2774_TARA_SAMEA2621812_METAG_NKJCGLGA,K03782hits_moreStringent.align,5.6e-105,358.2,Alteromonas_australica_SAMEA2621812,K03782
1230,367_TARA_SAMEA2621222_METAG_NKFAIACL,K03782hits_moreStringent.align,2e-103,353.1,Alteromonas_sp_SAMEA2621222,K03782
1231,731_MALA_SAMN05421660_METAG_DPEMGBDK,K03782hits_moreStringent.align,1.9e-95,326.7,DPEMGBDK,K03782
1232,2562_TARA_SAMEA2622149_METAG_PCNPJDCB,K03782hits_moreStringent.align,4.2e-95,325.6,Alteromonas_sp_SAMEA2622149,K03782
1233,1306_TARA_SAMEA2621222_METAG_NKFAIACL,K03782hits_moreStringent.align,7.2e-90,308.2,Alteromonas_sp_SAMEA2621222,K03782
1234,3206_2545824627,K03782hits_moreStringent.align,1.2e-85,294.3,Alteromonas_macleodii__Aegean_Sea_MED64_,K03782
1235,3292_2684623042,K03782hits_moreStringent.align,7.9e-83,285,Alteromonas_stellipolaris_LMG21856,K03782
1236,867_TARA_SAMEA2622048_METAG_DBDFGENL,K03782hits_moreStringent.align,1.1e-82,284.5,Alteromonas_australica_SAMEA2622048,K03782
1237,2758_BGEO_SAMN07136710_METAG_KAKDCGPF,K03782hits_moreStringent.align,2.5e-77,266.8,Alteromonas_mediterranea_SAMN07136710,K03782
1238,3127_TARA_SAMEA2591074_METAG_KDMPNFOL,K03782hits_moreStringent.align,2.5e-77,266.8,Alteromonas_mediterranea_SAMEA2591074,K03782
1239,3258_2554235401,K03782hits_moreStringent.align,2.5e-77,266.8,Alteromonas_macleodii__Ionian_Sea_UM4b_,K03782
1240,3373_642555105,K03782hits_moreStringent.align,2.5e-77,266.8,Alteromonas_mediterranea_DE,K03782
1241,3387_2687453642,K03782hits_moreStringent.align,2.5e-77,266.8,Alteromonas_mediterranea_UM8,K03782
1242,3418_2561511204,K03782hits_moreStringent.align,2.5e-77,266.8,Alteromonas_macleodii__Ionian_Sea_UM7_,K03782
1243,3432_2521172685,K03782hits_moreStringent.align,2.5e-77,266.8,Alteromonas_macleodii_AltDE1,K03782
1244,3659_2687453526,K03782hits_moreStringent.align,2.5e-77,266.8,Alteromonas_mediterranea_U10,K03782
1245,891_TARA_SAMEA2622694_METAG_CMKJNKIK,K03782hits_moreStringent.align,3.5e-76,263,Alteromonas_sp_SAMEA2622694,K03782
1246,3183_MALA_SAMN05422104_METAG_FCEGNAFB,K03782hits_moreStringent.align,8.9e-76,261.7,Alteromonas_australica_SAMN05422104,K03782
1247,2094_MALA_SAMN05422164_METAG_ENHHGIGI,K03782hits_moreStringent.align,2.1e-70,243.9,Alteromonas_macleodii_SAMN05422164,K03782
1248,1375_TARA_SAMEA2623314_METAG_DIEBDOOH,K03782hits_moreStringent.align,1.1e-69,241.5,Alteromonas_sp_SAMEA2623314,K03782
1249,994_TARA_SAMEA2621076_METAG_AJABBKHB,K03782hits_moreStringent.align,1.1e-69,241.5,Alteromonas_sp_SAMEA2621076,K03782
1250,519_TARA_SAMEA2619678_METAG_EIFLFJDP,K03782hits_moreStringent.align,1.4e-65,228,Alteromonas_macleodii_SAMEA2619678,K03782
1251,1626_TARA_SAMEA2621779_METAG_BKOBJOML,K03782hits_moreStringent.align,5.9e-65,225.9,Alteromonas_sp_SAMEA2621779_BKOBJOML,K03782
1252,2985_TARA_SAMEA2622376_METAG_LCDBHBPD,K03782hits_moreStringent.align,5.9e-65,225.9,Alteromonas_sp_SAMEA2622376,K03782
1253,3549_TARA_SAMEA2622676_METAG_BIMHMBHP,K03782hits_moreStringent.align,2e-61,214.2,Alteromonas_sp_SAMEA2622676,K03782
1254,3448_2561511205,K03782hits_moreStringent.align,5.4e-51,179.7,Alteromonas_macleodii__English_Channel_615_,K03782
1255,1075_TARA_SAMEA2622843_METAG_DPGBJJPG,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622843,K03782
1256,1475_TARA_SAMEA2622716_METAG_LLMPBKJB,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622716,K03782
1257,1755_TARA_SAMEA2622097_METAG_HBPMPIGL,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622097,K03782
1258,1871_TARA_SAMEA2622677_METAG_JBANDMDG,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622677,K03782
1259,2237_TARA_SAMEA2621216_METAG_KOELIADL,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2621216,K03782
1260,3104_TARA_SAMEA2622695_METAG_NDMJOCCC,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622695,K03782
1261,3198_TARA_SAMEA2622765_METAG_KBIKNAHF,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622765,K03782
1262,3517_TARA_SAMEA2622658_METAG_OHKNJPFH,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622658,K03782
1263,3856_TARA_SAMEA2622676_METAG_BIMHMBHP,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622676,K03782
1264,531_TARA_SAMEA2622149_METAG_PCNPJDCB,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622149,K03782
1265,694_TARA_SAMEA2622652_METAG_NHABKKKL,K03782hits_moreStringent.align,1.1e-45,162.2,Alteromonas_sp_SAMEA2622652,K03782
1266,1076_TARA_SAMEA2622843_METAG_DPGBJJPG,K03782hits_moreStringent.align,1.1e-37,135.7,Alteromonas_sp_SAMEA2622843,K03782
1267,2336_TARA_SAMEA2622429_METAG_LGIPLECH,K03782hits_moreStringent.align,1.1e-37,135.7,Alteromonas_sp_SAMEA2622429,K03782
1268,2984_TARA_SAMEA2622376_METAG_LCDBHBPD,K03782hits_moreStringent.align,1.1e-37,135.7,Alteromonas_sp_SAMEA2622376,K03782
1269,57_TARA_SAMN05326640_METAG_ANE00087,K03782hits_moreStringent.align,1.1e-37,135.7,Alteromonas_sp_SAMN05326640,K03782
1270,1780_2651870154,K03782hits_moreStringent.align,2.2e-37,134.7,Alteromonas_macleodii_REDSEA_S14_B11,K03782
1271,1221_TARA_SAMEA2622801_METAG_IFPFBHNC,K03782hits_moreStringent.align,4.1e-37,133.8,Alteromonas_sp_SAMEA2622801,K03782
1272,1474_TARA_SAMEA2622716_METAG_LLMPBKJB,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2622716,K03782
1273,1754_TARA_SAMEA2622097_METAG_HBPMPIGL,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2622097,K03782
1274,1870_TARA_SAMEA2622677_METAG_JBANDMDG,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2622677,K03782
1275,2238_TARA_SAMEA2621216_METAG_KOELIADL,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2621216,K03782
1276,3105_TARA_SAMEA2622695_METAG_NDMJOCCC,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2622695,K03782
1277,3197_TARA_SAMEA2622765_METAG_KBIKNAHF,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2622765,K03782
1278,3518_TARA_SAMEA2622658_METAG_OHKNJPFH,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2622658,K03782
1279,522_TARA_SAMEA2621222_METAG_NKFAIACL,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2621222,K03782
1280,532_TARA_SAMEA2622149_METAG_PCNPJDCB,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2622149,K03782
1281,693_TARA_SAMEA2622652_METAG_NHABKKKL,K03782hits_moreStringent.align,5.3e-37,133.4,Alteromonas_sp_SAMEA2622652,K03782
1282,1214_TARA_SAMEA2622923_METAG_HGEKPCMK,K03782hits_moreStringent.align,1.1e-35,129.1,Alteromonas_sp_SAMEA2622923,K03782
1283,1625_TARA_SAMEA2621779_METAG_BKOBJOML,K03782hits_moreStringent.align,1.8e-35,128.4,Alteromonas_sp_SAMEA2621779_BKOBJOML,K03782
1284,3857_TARA_SAMEA2622676_METAG_BIMHMBHP,K03782hits_moreStringent.align,9.4e-35,126,Alteromonas_sp_SAMEA2622676,K03782
1285,3207_2545824627,K03782hits_moreStringent.align,5.5e-34,123.5,Alteromonas_macleodii__Aegean_Sea_MED64_,K03782
1286,2757_BGEO_SAMN07136710_METAG_KAKDCGPF,K03782hits_moreStringent.align,2.7e-33,121.2,Alteromonas_mediterranea_SAMN07136710,K03782
1287,3126_TARA_SAMEA2591074_METAG_KDMPNFOL,K03782hits_moreStringent.align,2.7e-33,121.2,Alteromonas_mediterranea_SAMEA2591074,K03782
1288,3259_2554235401,K03782hits_moreStringent.align,2.7e-33,121.2,Alteromonas_macleodii__Ionian_Sea_UM4b_,K03782
1289,3374_642555105,K03782hits_moreStringent.align,2.7e-33,121.2,Alteromonas_mediterranea_DE,K03782
1290,3388_2687453642,K03782hits_moreStringent.align,2.7e-33,121.2,Alteromonas_mediterranea_UM8,K03782
1291,3419_2561511204,K03782hits_moreStringent.align,2.7e-33,121.2,Alteromonas_macleodii__Ionian_Sea_UM7_,K03782
1292,3433_2521172685,K03782hits_moreStringent.align,2.7e-33,121.2,Alteromonas_macleodii_AltDE1,K03782
1293,3660_2687453526,K03782hits_moreStringent.align,2.7e-33,121.2,Alteromonas_mediterranea_U10,K03782
1294,1214_2899569661,K03782hits_moreStringent.align,7.6e-30,109.8,Alteromonas_sp_KUL150,K03782
1295,58_TARA_SAMN05326640_METAG_ANE00087,K03782hits_moreStringent.align,1.1e-27,102.6,Alteromonas_sp_SAMN05326640,K03782
1296,3181_MALA_SAMN05422165_METAG_JAPLNBCC,K03782hits_moreStringent.align,1.4e-20,79.2,Alteromonas_mediterranea_SAMN05422165,K03782
1297,521_TARA_SAMEA2621222_METAG_NKFAIACL,K03782hits_moreStringent.align,8.7e-19,73.2,Alteromonas_sp_SAMEA2621222,K03782
1298,1220_TARA_SAMEA2622801_METAG_IFPFBHNC,K03782hits_moreStringent.align,5.3e-16,64,Alteromonas_sp_SAMEA2622801,K03782
1299,2095_MALA_SAMN05422164_METAG_ENHHGIGI,K03782hits_moreStringent.align,4.9e-11,47.6,Alteromonas_macleodii_SAMN05422164,K03782
